OrderID,CustomerID,EmployeeID,OrderDate,ShipCity,ShipCountry,TotalAmount
1721,215,40,2023-03-30,East Kellybury,Bangladesh,6351.98
1722,159,94,2024-11-14,North Aliciachester,Bangladesh,4715.75
1723,394,58,2022-10-19,New Kevin,Romania,
1724,148,81,2023-11-28,Martinezmouth,Macedonia,7320.48
1725,93,16,2022-12-02,Rebeccamouth,Gibraltar,1849.1
1726,461,17,2024-09-12,New Brittany,Syrian Arab Republic,915.1
1727,492,26,2024-09-17,Lake Zachary,Yemen,3995.1299999999997
1728,2,80,2023-04-25,Francisburgh,Swaziland,
1729,392,33,2025-01-17,Rubenfort,Brunei Darussalam,3294.71
1730,7,59,2023-04-18,South Heatherstad,Falkland Islands (Malvinas),648.5799999999999
1731,255,64,2022-11-22,North James,Timor-Leste,3900.58
1732,279,1,2022-10-27,West Ronald,Panama,3700.58
1733,312,64,2024-02-11,West Angelaview,Haiti,6749.86
1734,122,28,2023-09-16,New Jocelyn,Timor-Leste,2463.6800000000003
1735,302,85,2024-09-02,Barnesport,Russian Federation,6693.1
1736,244,59,2024-07-27,Trujillomouth,British Virgin Islands,7490.84
1737,210,57,2024-07-27,Cynthiaside,Central African Republic,4624.29
1738,41,77,2022-11-21,West Danielle,Nauru,470.41
1739,308,1,2022-12-18,Michelebury,Timor-Leste,1379.94
1740,126,71,2025-08-06,East Lindsay,Brunei Darussalam,3230.83
1741,143,80,2023-07-25,North Patrickland,French Southern Territories,2461.58
1742,322,72,2022-10-18,New Wanda,Switzerland,482.04
1743,420,27,2024-10-14,Port Kathleen,Palestinian Territory,5402.87
1744,26,24,2025-07-14,Port Brian,Jersey,7165.849999999999
1745,76,8,2023-03-17,South Stevenstad,Slovenia,9950.349999999999
1746,335,45,2024-06-23,New Lonnie,Taiwan,8525.789999999999
1747,19,19,2023-03-16,Brownchester,Chad,3739.7299999999996
1748,438,5,2024-12-08,Port Jamesfurt,Niue,7309.01
1749,342,74,2025-07-29,Harrisfurt,Chad,3488.9799999999996
1750,430,78,2024-06-14,Jessicaton,French Polynesia,677.8
1751,153,43,2023-09-23,Joeborough,Ghana,1656.58
1752,472,12,2023-09-15,East Rodneyfort,Equatorial Guinea,1870.48
1753,26,14,2024-09-02,Port Donna,Albania,2246.78
1754,214,23,2024-09-14,West Kennethshire,Uzbekistan,1244.7
1755,83,87,2023-02-10,Calhounville,Netherlands Antilles,3292.8700000000003
1756,146,79,2025-03-20,West Erica,San Marino,237.35
1757,339,89,2022-10-07,Codyport,Chile,3016.95
1758,359,77,2023-03-01,Christophermouth,Ghana,2349.0
1759,294,72,2025-06-04,Amymouth,Tonga,6275.46
1760,91,59,2022-11-01,Thomasshire,Antigua and Barbuda,8676.16
1761,384,75,2023-06-01,Lake Henry,Madagascar,3509.8600000000006
1762,185,5,2024-09-08,South Nancy,Aruba,4566.6
1763,48,99,2024-10-08,Ericaview,Pakistan,1275.14
1764,154,42,2023-07-10,New Davidfort,Ethiopia,1245.1399999999999
1765,189,49,2023-09-06,North Holly,Austria,6519.8
1766,420,9,2023-10-27,Lake Jessica,Saint Helena,3710.62
1767,389,55,2025-02-22,Lake Reginald,New Caledonia,6715.1
1768,432,71,2024-02-27,Antoniotown,Guatemala,4481.27
1769,34,38,2023-08-11,Douglasview,Liechtenstein,309.35
1770,242,18,2024-12-29,Nathanfort,Argentina,391.4
1771,63,89,2023-10-13,Brucemouth,Portugal,1536.9299999999998
1772,441,36,2024-11-03,Michelleport,Denmark,2947.68
1773,169,68,2023-03-14,Bethstad,Gabon,1945.6
1774,212,68,2022-09-05,Suehaven,Congo,630.13
1775,108,90,2022-12-25,Williamston,Malawi,913.52
1776,108,79,2022-12-03,Michelleland,Vanuatu,9498.95
1777,30,14,2022-10-03,South Jenniferberg,Bolivia,2656.6800000000003
1778,293,94,2024-03-29,Matthewport,Maldives,2581.44
1779,323,68,2025-07-28,North Jacobport,United States of America,
1780,45,62,2023-12-24,West Cody,Grenada,5592.75
1781,371,89,2023-02-12,Port Elijahstad,Mali,6009.54
1782,310,91,2023-12-14,Wrightport,Cambodia,5441.4400000000005
1783,148,55,2023-06-10,Jamieview,Tuvalu,1861.54
1784,312,41,2022-10-05,Austinchester,Nauru,2664.96
1785,133,68,2024-07-24,West Jessicafort,Bangladesh,3336.45
1786,295,80,2025-07-03,North Lindsay,Syrian Arab Republic,7447.799999999999
1787,182,17,2024-05-20,North Adrianaport,Barbados,1306.3799999999999
1788,315,73,2022-10-10,North Edward,Iran,3404.45
1789,255,67,2022-10-13,Darrenfurt,Cameroon,11008.519999999999
1790,374,81,2022-11-03,Bennettstad,United States Virgin Islands,8762.349999999999
1791,255,64,2022-10-13,Shirleyport,Montserrat,3329.0600000000004
1792,414,24,2023-03-21,South Malloryshire,British Virgin Islands,367.74
1793,453,79,2022-10-25,Port Josephland,Botswana,3982.04
1794,120,91,2023-07-03,North Jack,Saint Helena,817.24
1795,149,25,2023-03-07,Hughesport,Cote d'Ivoire,8466.220000000001
1796,1,16,2025-03-23,Halltown,Chile,
1797,13,60,2023-01-29,Lake Carol,Finland,692.1700000000001
1798,321,16,2025-05-10,New Kristin,Azerbaijan,2696.0299999999997
1799,378,27,2023-07-14,East Trevor,Micronesia,1295.36
1800,410,79,2023-12-04,Port Christopher,Svalbard & Jan Mayen Islands,
1801,213,53,2024-05-24,Kaylaport,Australia,7238.14
1802,24,43,2023-05-13,South Nathanville,Ireland,3203.41
1803,180,72,2024-04-24,West Alvin,Poland,7543.18
1804,413,82,2023-11-04,West Robinshire,Guinea-Bissau,5699.49
1805,109,2,2023-09-26,Duranville,Central African Republic,99.89999999999999
1806,328,26,2023-02-27,Herreraland,Singapore,3101.58
1807,354,37,2024-06-07,Lake Amy,Kiribati,
1808,131,9,2023-04-03,Matthewview,Nigeria,3300.7200000000003
1809,158,39,2024-04-05,Bethmouth,Tonga,1790.37
1810,260,71,2024-12-16,New Veronica,Macao,7651.199999999999
1811,166,99,2025-01-22,West Elizabeth,France,1567.0800000000002
1812,4,15,2024-02-17,East Kyle,Papua New Guinea,1461.3700000000001
1813,352,43,2022-11-29,North Jennifer,Yemen,1942.12
1814,175,51,2023-02-10,New Shannonbury,Netherlands,3387.68
1815,371,73,2023-10-15,New Loritown,Tokelau,
1816,316,4,2023-07-13,West Susan,Palestinian Territory,2348.8999999999996
1817,427,23,2022-10-12,Port Rickfort,Czech Republic,1610.1399999999999
1818,100,43,2024-01-16,Perezberg,Liberia,3203.41
1819,427,44,2025-01-26,Coxtown,Russian Federation,2212.8
1820,473,87,2024-09-23,Lake Tina,Reunion,1225.49
1821,246,61,2025-02-26,Port Benjamin,Nauru,3690.04
1822,409,5,2022-10-14,New Lauren,Tajikistan,6818.68
1823,331,18,2023-04-20,Anthonyberg,Sao Tome and Principe,6471.79
1824,247,20,2023-03-15,Heathstad,South Georgia and the South Sandwich Islands,242.04000000000002
1825,322,59,2023-09-11,Lake Amandahaven,China,
1826,457,69,2025-05-15,Billyborough,Kyrgyz Republic,6198.57
1827,459,43,2025-03-31,South Justin,Marshall Islands,
1828,237,53,2024-09-19,Martinezfort,Burkina Faso,5718.93
1829,476,96,2023-11-25,South Robert,Malawi,8424.029999999999
1830,29,67,2024-08-30,Abbottport,Cayman Islands,5854.5
1831,154,73,2023-07-15,New Davidhaven,Niue,2927.36
1832,372,87,2023-03-04,Fuenteschester,Nepal,152.31
1833,162,72,2022-12-24,Lake Cameronside,Eritrea,2364.56
1834,275,3,2024-10-14,Davisshire,Panama,728.71
1835,107,74,2024-06-29,South Daniel,Kazakhstan,6953.400000000001
1836,351,43,2024-09-30,Rebeccastad,South Georgia and the South Sandwich Islands,733.9100000000001
1837,410,46,2023-01-18,South Reginafort,United States Virgin Islands,997.73
1838,34,20,2025-03-21,Harrishaven,Mauritania,2586.56
1839,144,4,2024-01-16,Pereztown,Uruguay,5850.88
1840,174,49,2025-01-14,West Destiny,Poland,8460.300000000001
1841,321,69,2024-12-05,South Olivia,Afghanistan,4107.0
1842,432,22,2024-07-16,Aliciatown,Korea,2374.72
1843,293,78,2025-01-02,Rogersfurt,Morocco,10662.03
1844,200,24,2025-06-03,Port Taylor,Ukraine,11129.12
1845,305,15,2022-11-28,Oliverfurt,Guyana,2603.89
1846,443,97,2025-04-30,Arellanoview,Congo,3935.25
1847,158,91,2025-03-08,Ashleymouth,French Southern Territories,2992.35
1848,440,41,2022-10-27,North Michele,Sweden,
1849,364,5,2022-12-13,Port Timothyberg,Belize,1846.2600000000002
1850,140,53,2024-05-20,Moorechester,Mauritius,915.26
1851,45,64,2024-05-10,Benjaminhaven,Malta,4715.68
1852,450,31,2022-10-01,Fullermouth,Bulgaria,3104.7799999999997
1853,191,58,2023-11-04,Garciamouth,Zimbabwe,18835.850000000002
1854,425,39,2023-06-01,Lake Pamelaland,Sao Tome and Principe,1449.04
1855,111,68,2022-10-18,West Thomas,Gambia,5029.5
1856,155,23,2023-03-28,West Kristineshire,Tonga,2904.6899999999996
1857,58,48,2023-06-20,Butlershire,Georgia,
1858,402,5,2023-08-01,South Richard,Venezuela,5410.0
1859,399,26,2025-04-22,New Kellyview,Philippines,6693.33
1860,468,12,2023-08-21,Tylerchester,Switzerland,4929.2
1861,228,65,2023-12-06,New Sarahmouth,Nigeria,
1862,13,62,2023-10-09,West Donaldton,El Salvador,4427.59
1863,464,65,2022-09-04,Troyberg,Equatorial Guinea,1931.42
1864,79,25,2023-05-23,Ericport,Vietnam,
1865,175,62,2023-08-10,Stephensside,Saint Kitts and Nevis,
1866,376,68,2025-03-10,Port Patrick,Seychelles,7590.1900000000005
1867,159,100,2024-03-22,New Roger,Martinique,2532.6400000000003
1868,168,19,2025-03-24,Smithton,Hungary,756.8000000000001
1869,394,13,2025-08-30,East Dwayneland,Chad,2264.8199999999997
1870,421,67,2025-08-16,West Renee,Nigeria,2888.8799999999997
1871,347,17,2023-03-22,West Melissa,Andorra,
1872,106,93,2023-11-05,Wilsonborough,Andorra,902.81
1873,19,59,2023-02-25,Pruittberg,Solomon Islands,1802.08
1874,199,92,2023-06-28,Hendersonmouth,Zimbabwe,2132.08
1875,443,67,2025-04-12,North Nicoleland,Liberia,
1876,60,1,2024-07-29,Barbarahaven,Yemen,2946.0899999999997
1877,160,6,2024-04-11,Torresland,Guatemala,6181.79
1878,352,77,2025-01-16,Ryanborough,Mali,7484.65
1879,447,12,2024-12-22,Brettside,Saint Vincent and the Grenadines,1260.08
1880,171,60,2024-07-12,East Annette,Cayman Islands,1777.3500000000001
1881,456,6,2023-05-17,Cruzville,Czech Republic,1833.41
1882,53,67,2025-02-12,Meganville,French Southern Territories,125.08
1883,393,85,2023-11-25,East Mark,Algeria,1687.6899999999998
1884,382,40,2024-05-05,Kendraside,Guinea-Bissau,504.0
1885,12,74,2024-12-14,Graveshaven,Japan,412.19
1886,389,40,2022-12-26,Grantmouth,Northern Mariana Islands,4478.67
1887,328,27,2024-10-01,Kristinamouth,Myanmar,3406.4400000000005
1888,165,26,2024-12-06,Haleport,United Arab Emirates,15768.48
1889,99,37,2022-11-28,Gentryville,Mexico,4545.639999999999
1890,142,69,2025-08-16,Cooperbury,Croatia,1905.2
1891,164,99,2023-10-08,Austinland,Palau,2588.25
1892,226,86,2025-07-17,Lake Karen,Malawi,2762.36
1893,61,35,2024-01-23,Fosterborough,Panama,6520.08
1894,77,21,2024-07-21,Torresside,Honduras,3929.2700000000004
1895,141,15,2023-12-27,Haleybury,Croatia,3300.13
1896,8,80,2023-09-21,Lake Williamburgh,Morocco,8156.889999999999
1897,287,66,2025-01-19,Lake James,Montserrat,5776.87
1898,53,27,2025-06-23,Jamesborough,Saint Helena,4860.26
1899,278,45,2022-11-30,Kanemouth,Saudi Arabia,985.28
1900,282,41,2022-12-06,Wesleymouth,Malawi,3385.46
1901,139,19,2025-08-27,Lake Amberville,Dominican Republic,6601.59
1902,483,91,2024-07-13,East Travis,Honduras,1220.52
1903,412,37,2022-09-13,Paulmouth,Swaziland,4709.62
1904,294,32,2024-06-22,New Jenniferville,Kazakhstan,579.0600000000001
1905,88,10,2023-03-13,East William,Mauritania,86.31
1906,160,79,2024-04-05,Port Kylie,Moldova,4896.0
1907,457,44,2024-01-07,Duncanstad,New Caledonia,5533.31
1908,277,57,2024-02-23,East Ryanmouth,Saint Kitts and Nevis,3622.86
1909,26,17,2025-01-17,Port Heatherchester,Ecuador,4051.92
1910,15,61,2024-03-16,South Abigail,Macedonia,4461.95
1911,463,87,2024-11-08,South Alicialand,Holy See (Vatican City State),3249.82
1912,26,14,2023-08-19,Port Robert,Iraq,459.43
1913,197,7,2024-11-18,Mcclainville,Pakistan,3519.6
1914,45,55,2022-12-11,East Brandonview,Gibraltar,7891.52
1915,201,23,2024-10-24,Travisshire,Portugal,4147.93
1916,361,77,2022-10-16,Jasonton,Pakistan,4569.650000000001
1917,457,76,2023-12-10,Elizabethchester,Peru,
1918,323,89,2023-02-05,Port Daniel,South Africa,3487.38
1919,359,58,2023-06-06,New Melissa,Tunisia,26.43
1920,316,46,2025-06-28,Lake Laurastad,Ireland,10376.42
1921,160,43,2024-11-23,West Regina,Solomon Islands,5659.52
1922,419,26,2024-02-07,Joeland,Israel,430.29
1923,366,98,2025-08-26,Doyleport,Finland,
1924,344,69,2024-11-16,Lake Tristanmouth,Angola,7040.02
1925,41,97,2025-06-01,New Paulborough,Turkmenistan,6001.57
1926,392,60,2023-03-20,North Phillip,Tunisia,4406.2699999999995
1927,291,17,2025-08-07,Rhodesmouth,Saint Lucia,
1928,48,90,2023-02-15,North Elizabethstad,Mayotte,2605.0499999999997
1929,240,13,2024-08-24,Port Stephanie,Norfolk Island,14830.28
1930,234,40,2025-05-19,Gallagherstad,Martinique,3732.21
1931,351,83,2024-01-04,East Melindamouth,Singapore,
1932,364,99,2022-12-15,Port Scott,Nicaragua,904.05
1933,239,61,2025-05-07,Richardton,France,4874.06
1934,119,29,2024-07-02,Hillbury,United States Minor Outlying Islands,1885.13
1935,74,79,2023-10-18,Burkeburgh,Panama,4230.34
1936,133,47,2023-01-24,East Williamburgh,Tonga,3456.03
1937,201,24,2025-06-19,North Kristinton,Bouvet Island (Bouvetoya),1017.05
1938,359,86,2024-04-15,South Crystalport,Tajikistan,10353.23
1939,170,42,2025-03-08,Lake Jacobside,Belize,656.76
1940,233,63,2024-11-16,South Thomas,Palestinian Territory,2920.94
1941,16,9,2024-12-16,South Rachelton,Qatar,839.51
1942,244,15,2025-08-14,Williamfort,Nepal,6632.4
1943,180,62,2023-02-22,New Tarafort,Ethiopia,7630.7
1944,237,22,2023-02-23,Jaredtown,Christmas Island,6838.67
1945,145,99,2024-01-20,West Tinaton,Reunion,945.73
1946,179,78,2024-08-02,Bryantmouth,Puerto Rico,6877.8099999999995
1947,295,17,2023-12-27,New Nancyborough,Uzbekistan,5309.99
1948,261,14,2023-01-01,Port Connor,Guadeloupe,3897.2200000000003
1949,208,92,2023-12-26,Lisaberg,Turkey,5933.92
1950,408,14,2023-08-12,South Christopherchester,Saint Vincent and the Grenadines,8711.35
1951,167,72,2024-07-12,Karenland,Bulgaria,6327.18
1952,333,10,2024-05-10,Jessicaville,Niger,2606.2400000000002
1953,406,39,2025-08-05,Daltonland,Croatia,1116.1399999999999
1954,273,60,2023-05-16,Lake Elizabethton,Greenland,1313.6
1955,206,76,2024-06-09,North Mary,Belize,3060.54
1956,212,31,2023-03-26,Stevensfort,Albania,
1957,318,32,2023-08-03,North Tricia,Ukraine,8526.619999999999
1958,281,21,2023-12-16,New Jeffrey,Armenia,2977.2
1959,499,62,2023-04-14,Briantown,Tajikistan,769.8
1960,197,9,2023-09-23,Dixonmouth,Bolivia,2010.16
1961,175,27,2024-08-02,South Johnathan,Jersey,6862.219999999999
1962,417,89,2023-04-11,New Pamela,New Caledonia,3329.6400000000003
1963,303,56,2025-06-23,Cortezhaven,Tokelau,4821.9
1964,402,56,2023-07-20,Jenniferville,Oman,2359.5699999999997
1965,291,44,2025-02-15,Choishire,Bermuda,4448.990000000001
1966,279,89,2024-06-24,East Jessicastad,Swaziland,3067.85
1967,121,23,2024-11-25,Jerryland,Egypt,2094.4
1968,340,86,2024-01-10,Coxfurt,Singapore,1375.3
1969,40,95,2022-10-15,Williamstown,Namibia,
1970,477,92,2024-05-07,North Lisahaven,Mali,6806.9
1971,294,63,2023-12-24,Cantuland,United Kingdom,8379.439999999999
1972,59,76,2023-01-25,New Joseville,Maldives,3589.86
1973,306,60,2023-05-23,Danielhaven,Israel,8241.32
1974,167,72,2025-06-09,Brittanymouth,Tunisia,5950.369999999999
1975,50,57,2022-12-17,North Davidport,Timor-Leste,1378.54
1976,91,40,2024-11-01,New Kimberly,Australia,1193.6399999999999
1977,490,52,2025-07-31,Scottbury,Equatorial Guinea,2314.59
1978,36,77,2023-03-31,Port Oliviafort,Kiribati,3398.9400000000005
1979,56,88,2023-06-27,South Josephberg,South Africa,4514.41
1980,417,77,2023-03-15,Robintown,Mozambique,805.7199999999999
1981,395,49,2024-06-02,East Morgan,Canada,247.32
1982,168,64,2025-04-10,Tinaville,Fiji,9442.31
1983,331,85,2023-01-04,South Pamela,China,4842.91
1984,32,12,2023-06-27,Lake Lindsey,France,5311.959999999999
1985,112,18,2024-02-08,Lake Jenniferton,Armenia,
1986,455,75,2025-03-09,Christopherbury,Marshall Islands,5602.54
1987,463,97,2024-04-20,South Jenniferview,Austria,4744.599999999999
1988,326,1,2025-05-06,Alexanderbury,French Polynesia,2500.38
1989,388,19,2024-08-06,Wilsonchester,Heard Island and McDonald Islands,8727.39
1990,339,20,2025-04-12,Destinyport,Congo,
1991,232,69,2023-08-24,Port Madisonshire,Trinidad and Tobago,15991.16
1992,150,50,2023-08-19,South Chrisside,Korea,1022.7
1993,316,74,2024-09-20,Lake Rachel,Croatia,5939.9
1994,229,26,2023-09-13,Grayfurt,Malawi,
1995,106,88,2024-07-29,Corychester,Sri Lanka,3790.4
1996,450,41,2023-11-04,Robinbury,Guam,8490.69
1997,154,73,2023-10-18,Hicksview,Thailand,9229.43
1998,407,87,2024-06-16,Tiffanyfort,Israel,10934.749999999998
1999,156,56,2024-06-17,Watsonhaven,Mauritania,6734.84
2000,368,45,2024-08-22,South Brettchester,Tuvalu,3442.8
