PaymentID,OrderID,PaymentDate,Amount,PaymentMethod
2497,61,2023-06-17,826.13,PayPal
2498,383,2023-07-08,1681.09,Credit Card
2499,824,2023-07-26,1530.75,Credit Card
2500,972,2023-09-17,399.48,PayPal
2501,1571,2023-07-10,1677.22,Credit Card
2502,1379,2025-07-10,1990.49,PayPal
2503,1005,2024-02-29,257.6,PayPal
2504,858,2025-08-09,1410.81,PayPal
2505,1583,2022-11-11,1612.48,Cash
2506,186,2025-03-11,925.93,Credit Card
2507,1094,2023-01-04,857.32,Bank Transfer
2508,1251,2023-04-30,539.58,Cash
2509,1203,2023-03-25,598.03,Credit Card
2510,423,2024-07-16,1441.57,PayPal
2511,1992,2024-03-05,1770.87,PayPal
2512,1962,2025-02-05,667.13,Credit Card
2513,232,2023-07-31,578.91,Cash
2514,921,2025-07-29,73.03,Cash
2515,1227,2023-10-09,375.67,Bank Transfer
2516,1679,2023-09-06,1086.44,PayPal
2517,5,2024-05-25,748.37,PayPal
2518,1964,2024-03-01,1998.69,PayPal
2519,1150,2025-03-22,1826.68,Bank Transfer
2520,1349,2024-02-22,1576.97,Credit Card
2521,1429,2025-01-22,310.46,Credit Card
2522,955,2023-07-02,1454.86,Credit Card
2523,849,2023-02-14,953.52,Credit Card
2524,792,2024-11-16,1275.36,Bank Transfer
2525,1359,2023-03-24,459.15,Credit Card
2526,704,2025-01-15,1768.4,Credit Card
2527,211,2024-05-22,771.64,Bank Transfer
2528,1808,2023-11-27,1549.35,PayPal
2529,1846,2023-11-23,1702.84,Credit Card
2530,673,2023-07-03,22.92,Cash
2531,1587,2025-02-14,111.84,Cash
2532,112,2024-09-16,1875.09,PayPal
2533,845,2025-04-26,1269.01,Credit Card
2534,914,2024-10-06,1762.07,PayPal
2535,64,2024-09-02,1036.09,Credit Card
2536,1061,2024-05-26,1288.43,Credit Card
2537,931,2023-05-06,335.48,PayPal
2538,1083,2025-08-28,347.9,Cash
2539,1127,2023-11-29,364.23,Bank Transfer
2540,1706,2024-06-24,612.31,Bank Transfer
2541,1541,2024-08-29,1894.12,Credit Card
2542,938,2024-03-20,311.66,Bank Transfer
2543,1949,2024-10-10,1138.59,Cash
2544,1293,2024-07-30,565.71,Credit Card
2545,859,2024-12-15,1088.88,Cash
2546,1920,2024-08-25,1192.83,Credit Card
2547,1473,2025-05-31,1207.68,Cash
2548,1759,2023-02-07,238.15,Cash
2549,832,2024-05-17,795.99,Credit Card
2550,1142,2022-09-06,85.53,PayPal
2551,1722,2024-12-20,53.15,Credit Card
2552,935,2023-07-03,132.5,PayPal
2553,1890,2024-11-13,854.13,Bank Transfer
2554,575,2025-07-31,553.26,Bank Transfer
2555,1645,2024-04-04,1197.83,PayPal
2556,1315,2025-06-03,521.1,Cash
2557,1844,2023-12-05,31.62,PayPal
2558,23,2023-07-12,1476.85,Bank Transfer
2559,1660,2025-05-05,1330.61,PayPal
2560,611,2022-10-07,341.37,Bank Transfer
2561,441,2025-02-06,827.49,Credit Card
2562,1200,2025-02-18,198.25,PayPal
2563,1960,2023-02-12,461.2,Bank Transfer
2564,510,2022-10-05,37.73,Bank Transfer
2565,1168,2024-03-03,913.67,Credit Card
2566,512,2025-07-15,1227.89,Cash
2567,2,2024-08-10,281.08,Bank Transfer
2568,497,2025-04-09,763.36,PayPal
2569,1730,2024-09-04,1534.41,Bank Transfer
2570,87,2023-06-12,716.82,PayPal
2571,1431,2023-12-23,1532.91,Bank Transfer
2572,1027,2024-11-08,1512.72,Cash
2573,1618,2022-09-25,747.09,Bank Transfer
2574,1392,2023-06-13,52.21,PayPal
2575,1790,2022-12-13,812.21,Bank Transfer
2576,1722,2023-02-23,1756.82,PayPal
2577,244,2022-12-22,717.51,Cash
2578,1021,2023-10-12,512.56,Bank Transfer
2579,567,2025-08-27,1879.36,Cash
2580,842,2024-04-05,321.49,PayPal
2581,1968,2024-04-01,271.8,Cash
2582,79,2023-02-13,774.7,Cash
2583,1238,2022-11-21,1555.42,Cash
2584,582,2024-02-12,1178.91,PayPal
2585,764,2024-02-14,1171.32,Cash
2586,1983,2022-10-08,1824.51,PayPal
2587,277,2023-06-16,1502.02,Bank Transfer
2588,381,2023-05-03,1217.57,Cash
2589,378,2023-04-28,348.26,Cash
2590,1155,2024-10-04,1247.37,Credit Card
2591,787,2025-06-01,845.57,Credit Card
2592,1980,2023-02-01,918.34,Cash
2593,363,2023-01-21,394.5,Bank Transfer
2594,773,2024-02-12,1228.34,PayPal
2595,1205,2023-07-06,1831.33,PayPal
2596,442,2025-06-02,654.82,Cash
2597,1772,2023-04-27,1945.62,Cash
2598,1455,2024-12-30,1000.96,PayPal
2599,763,2025-07-13,1834.4,Cash
2600,26,2025-03-17,616.19,PayPal
2601,522,2022-12-09,1059.88,Credit Card
2602,1072,2024-09-01,1896.1,Bank Transfer
2603,1834,2024-04-01,1223.86,PayPal
2604,196,2023-05-07,668.19,PayPal
2605,1999,2024-01-25,1533.58,Credit Card
2606,317,2023-06-18,1982.26,Cash
2607,21,2024-04-13,78.08,Credit Card
2608,594,2022-10-22,609.03,Cash
2609,1905,2024-03-27,809.81,Credit Card
2610,1960,2024-10-12,1588.97,PayPal
2611,1747,2023-12-17,86.84,Bank Transfer
2612,1498,2024-07-17,1872.85,Credit Card
2613,446,2023-01-27,615.03,Credit Card
2614,419,2024-12-17,1042.84,Cash
2615,659,2022-10-08,321.57,Cash
2616,272,2025-01-07,85.68,Cash
2617,1320,2024-01-21,667.91,Cash
2618,609,2023-11-11,336.34,PayPal
2619,608,2022-10-01,1819.01,Bank Transfer
2620,1272,2024-05-20,1939.85,PayPal
2621,114,2022-09-11,1046.81,PayPal
2622,690,2023-12-25,1666.67,Credit Card
2623,1168,2023-12-30,1866.33,Cash
2624,877,2024-02-13,1225.09,Credit Card
2625,1275,2023-08-07,1887.69,Cash
2626,257,2024-07-06,1832.44,Credit Card
2627,1330,2023-01-19,1975.72,Bank Transfer
2628,824,2024-01-01,1077.22,Credit Card
2629,175,2024-04-15,958.24,Bank Transfer
2630,504,2023-05-03,1263.34,Credit Card
2631,919,2025-06-04,1239.06,Cash
2632,206,2025-02-18,1874.17,Cash
2633,1172,2025-07-13,679.75,Cash
2634,314,2024-11-05,1520.24,Bank Transfer
2635,1740,2023-10-28,1696.32,Bank Transfer
2636,508,2023-11-29,1594.9,Bank Transfer
2637,1006,2025-07-19,530.1,PayPal
2638,652,2024-01-01,466.57,Credit Card
2639,1345,2025-08-24,404.46,Bank Transfer
2640,1742,2025-07-24,821.31,Credit Card
2641,107,2023-10-06,1002.48,Cash
2642,403,2024-03-13,1291.88,Credit Card
2643,1017,2023-05-08,1981.35,Bank Transfer
2644,128,2023-12-26,467.0,Credit Card
2645,1552,2025-01-29,1159.69,PayPal
2646,1979,2025-02-16,109.08,Bank Transfer
2647,1707,2023-01-03,1251.59,Credit Card
2648,1210,2022-12-14,412.59,Cash
2649,397,2024-03-30,435.74,Credit Card
2650,389,2022-10-12,610.57,PayPal
2651,1660,2023-07-20,601.97,Bank Transfer
2652,564,2025-05-04,1696.32,Bank Transfer
2653,1127,2023-07-23,1225.69,Bank Transfer
2654,1011,2025-05-10,873.88,Cash
2655,1536,2025-03-15,1918.36,Cash
2656,1774,2025-05-18,274.77,PayPal
2657,646,2024-07-18,1973.16,Credit Card
2658,1417,2025-01-26,1677.14,Cash
2659,659,2024-12-31,170.91,Credit Card
2660,1611,2025-03-15,953.01,Credit Card
2661,1882,2023-10-22,1382.36,Bank Transfer
2662,184,2024-09-18,976.98,PayPal
2663,1969,2023-01-28,1321.67,Bank Transfer
2664,161,2023-01-12,550.61,Cash
2665,395,2023-05-31,1943.77,Credit Card
2666,1240,2024-11-14,1631.61,Bank Transfer
2667,1043,2024-04-26,22.88,Bank Transfer
2668,1116,2024-01-25,1489.14,Credit Card
2669,658,2022-10-11,1792.49,Cash
2670,534,2024-01-01,557.07,Cash
2671,1371,2025-01-09,744.18,Credit Card
2672,1888,2024-11-20,808.78,Cash
2673,1682,2023-10-13,956.13,Credit Card
2674,584,2023-10-31,42.39,PayPal
2675,1828,2024-07-06,1661.17,Credit Card
2676,1469,2024-11-29,636.74,Bank Transfer
2677,241,2023-09-15,1088.36,Credit Card
2678,1559,2023-10-06,512.32,PayPal
2679,365,2023-01-19,181.24,Credit Card
2680,1395,2025-03-03,433.83,Cash
2681,807,2024-09-10,1542.51,Credit Card
2682,489,2025-04-21,1037.21,Cash
2683,1402,2024-08-09,1898.07,Credit Card
2684,1352,2023-10-11,900.74,Credit Card
2685,311,2025-06-18,795.65,PayPal
2686,1246,2024-01-24,1401.67,Credit Card
2687,1989,2024-07-11,1804.57,Bank Transfer
2688,1418,2022-11-05,885.91,PayPal
2689,1776,2023-08-02,423.37,PayPal
2690,702,2025-05-26,1447.25,PayPal
2691,410,2022-11-14,129.88,PayPal
2692,1239,2025-05-16,1971.2,Bank Transfer
2693,540,2024-07-26,1703.01,Credit Card
2694,1561,2024-03-07,1541.87,Cash
2695,999,2024-05-09,104.29,Cash
2696,1985,2023-08-09,104.27,PayPal
2697,85,2023-02-20,1958.51,Credit Card
2698,1228,2024-06-20,1404.6,Credit Card
2699,1108,2023-10-04,1681.41,Bank Transfer
2700,1773,2024-10-01,460.27,Credit Card
2701,409,2024-07-10,1367.88,PayPal
2702,1661,2025-04-13,791.8,Credit Card
2703,198,2025-07-10,683.87,Bank Transfer
2704,1134,2024-01-14,690.24,Credit Card
2705,703,2023-04-21,342.76,Cash
2706,494,2023-08-16,389.21,Credit Card
2707,229,2025-02-03,1196.12,Cash
2708,67,2022-09-22,604.63,Cash
2709,1636,2024-08-17,1373.81,PayPal
2710,301,2024-01-06,55.82,PayPal
2711,1231,2025-01-24,1811.87,Credit Card
2712,975,2023-09-10,965.27,Bank Transfer
2713,745,2024-08-12,1428.11,Bank Transfer
2714,984,2024-01-27,1458.29,Credit Card
2715,1769,2025-01-13,1073.01,PayPal
2716,1882,2024-08-27,1288.33,PayPal
2717,164,2023-06-28,898.71,Credit Card
2718,593,2023-10-20,792.99,Credit Card
2719,1686,2025-04-21,1242.82,Bank Transfer
2720,1494,2022-10-20,502.88,Bank Transfer
2721,863,2023-02-28,1755.27,Cash
2722,1647,2024-10-07,787.22,Cash
2723,271,2024-07-21,1748.1,PayPal
2724,509,2024-03-11,666.9,Cash
2725,1890,2022-09-09,25.5,PayPal
2726,2000,2024-02-25,46.95,Cash
2727,151,2023-01-16,1484.93,Bank Transfer
2728,34,2025-04-30,276.88,Cash
2729,1665,2025-08-26,1119.94,Cash
2730,13,2023-12-18,447.84,Cash
2731,1059,2025-01-20,814.54,Bank Transfer
2732,1901,2023-08-13,1628.95,Cash
2733,485,2024-08-11,102.23,Cash
2734,489,2025-01-13,879.27,Credit Card
2735,760,2023-02-11,107.15,Credit Card
2736,1326,2024-01-14,1273.91,Bank Transfer
2737,1716,2023-07-18,35.87,Credit Card
2738,23,2023-06-03,1721.97,Credit Card
2739,1214,2022-09-03,254.17,PayPal
2740,121,2023-04-21,1614.88,PayPal
2741,1309,2024-01-10,77.05,Bank Transfer
2742,278,2025-06-24,66.14,Bank Transfer
2743,695,2024-05-14,333.0,PayPal
2744,1572,2024-04-21,1886.66,Bank Transfer
2745,1165,2025-04-05,945.63,Bank Transfer
2746,474,2024-06-14,1717.79,PayPal
2747,1985,2025-06-01,797.0,Credit Card
2748,1277,2023-11-18,1438.88,Cash
2749,89,2022-11-21,283.43,Cash
2750,715,2024-03-09,1836.12,Cash
2751,1914,2024-12-22,604.65,Bank Transfer
2752,528,2025-06-19,1626.41,PayPal
2753,90,2022-10-12,651.67,Bank Transfer
2754,1421,2024-11-23,584.92,Bank Transfer
2755,462,2023-08-02,1037.31,Credit Card
2756,1142,2024-04-12,52.25,Credit Card
2757,1472,2023-04-20,1105.09,Cash
2758,713,2025-02-27,1265.92,PayPal
2759,581,2023-09-20,1774.9,Bank Transfer
2760,1561,2024-07-25,673.74,Cash
2761,322,2022-11-05,1736.57,Bank Transfer
2762,306,2024-04-18,264.23,Cash
2763,108,2024-07-01,643.5,Cash
2764,779,2024-12-21,43.9,Cash
2765,211,2024-04-14,1625.5,PayPal
2766,635,2024-10-07,1092.69,Credit Card
2767,917,2024-08-27,40.76,Cash
2768,1769,2025-04-25,1287.89,Cash
2769,1847,2024-02-26,1844.58,Credit Card
2770,269,2023-02-04,409.55,Credit Card
2771,750,2022-09-13,1017.86,Credit Card
2772,146,2025-04-06,761.43,PayPal
2773,1395,2024-08-08,28.65,Cash
2774,472,2024-08-30,1365.19,Credit Card
2775,867,2022-10-16,1004.16,Credit Card
2776,648,2025-08-13,858.03,Bank Transfer
2777,1079,2023-02-02,891.27,Credit Card
2778,765,2022-10-18,275.32,Bank Transfer
2779,619,2022-11-19,168.61,PayPal
2780,1210,2024-11-23,666.27,Cash
2781,1162,2025-07-14,545.39,Cash
2782,1984,2024-06-21,543.14,Bank Transfer
2783,438,2023-08-09,212.21,Bank Transfer
2784,1423,2024-01-10,1879.16,Cash
2785,1196,2022-12-29,127.74,Cash
2786,253,2023-11-22,1153.89,Credit Card
2787,1554,2024-06-15,1293.11,Cash
2788,891,2024-05-30,1929.56,Bank Transfer
2789,1736,2023-11-15,1442.64,PayPal
2790,880,2022-09-02,673.59,Credit Card
2791,1135,2025-07-01,485.4,Bank Transfer
2792,1462,2024-07-27,1222.4,Bank Transfer
2793,1285,2023-12-29,1347.69,Cash
2794,811,2024-05-28,1102.94,Credit Card
2795,767,2023-03-27,1379.6,Credit Card
2796,1582,2024-12-14,387.76,PayPal
2797,1528,2025-05-30,1394.25,Cash
2798,1642,2022-10-28,1467.45,Bank Transfer
2799,501,2022-10-17,1713.97,Credit Card
2800,1155,2023-07-18,387.51,Credit Card
2801,1236,2024-04-08,732.56,Cash
2802,496,2023-06-03,449.69,PayPal
2803,1414,2024-09-20,1418.81,Cash
2804,436,2024-05-06,1576.55,PayPal
2805,431,2025-07-26,1139.73,Cash
2806,593,2025-01-01,532.97,PayPal
2807,1779,2025-03-03,1130.13,PayPal
2808,660,2025-05-26,495.34,PayPal
2809,1671,2024-05-23,801.67,Cash
2810,771,2022-12-02,1242.28,PayPal
2811,529,2024-12-04,347.37,Cash
2812,1881,2023-08-22,488.78,PayPal
2813,459,2024-11-12,1447.44,Bank Transfer
2814,1335,2023-01-30,298.57,PayPal
2815,489,2024-01-28,1378.3,Credit Card
2816,1179,2024-09-19,205.96,Credit Card
2817,134,2025-07-11,858.09,PayPal
2818,467,2023-11-22,1527.07,PayPal
2819,1058,2025-07-01,572.22,PayPal
2820,436,2025-07-07,1923.82,Cash
2821,1352,2024-11-03,159.79,PayPal
2822,1822,2023-02-01,1224.05,Cash
2823,679,2024-03-30,1643.36,Credit Card
2824,673,2023-02-05,1688.63,Bank Transfer
2825,260,2024-04-06,1795.46,Credit Card
2826,1874,2024-01-18,1853.44,Bank Transfer
2827,894,2023-08-22,1145.42,Credit Card
2828,414,2025-04-02,1111.21,PayPal
2829,255,2022-11-10,78.32,Cash
2830,1616,2023-04-25,583.01,PayPal
2831,438,2024-05-11,1353.4,PayPal
2832,1585,2023-10-04,1521.57,PayPal
2833,1872,2024-10-03,274.0,Cash
2834,958,2023-01-09,944.39,PayPal
2835,1924,2024-09-29,169.36,Credit Card
2836,1956,2024-01-22,808.88,Bank Transfer
2837,1496,2023-11-12,966.72,Cash
2838,8,2023-09-29,430.52,Bank Transfer
2839,108,2023-05-31,491.32,Credit Card
2840,687,2025-01-24,1236.44,PayPal
2841,1278,2024-10-01,1016.78,Bank Transfer
2842,278,2023-05-13,1267.75,Credit Card
2843,1491,2023-02-15,1651.7,Cash
2844,1621,2023-07-13,1421.96,Credit Card
2845,271,2024-02-27,1797.66,Bank Transfer
2846,38,2023-01-30,1357.29,Cash
2847,970,2024-09-01,1567.37,Bank Transfer
2848,1037,2024-05-14,350.67,Cash
2849,861,2023-08-11,292.69,Credit Card
2850,1725,2023-08-05,1853.37,PayPal
2851,29,2025-07-30,1688.68,PayPal
2852,1448,2024-07-19,821.58,Bank Transfer
2853,1300,2022-10-27,1696.96,Cash
2854,1809,2025-03-06,1911.3,Bank Transfer
2855,1938,2025-04-09,835.01,Credit Card
2856,580,2024-12-23,1155.88,Bank Transfer
2857,646,2022-12-30,1198.12,PayPal
2858,214,2024-06-26,1054.98,PayPal
2859,1203,2023-02-01,1403.99,Cash
2860,1534,2023-06-13,1157.14,Bank Transfer
2861,1725,2024-01-23,1994.57,Credit Card
2862,528,2025-07-07,1205.51,Cash
2863,71,2024-10-10,1186.77,Bank Transfer
2864,1667,2024-12-17,640.89,Bank Transfer
2865,1224,2023-11-26,1410.36,PayPal
2866,293,2024-07-08,1650.62,Cash
2867,608,2022-09-07,448.63,PayPal
2868,1527,2024-12-15,460.41,Bank Transfer
2869,1830,2025-03-06,774.39,PayPal
2870,207,2023-03-06,330.76,Credit Card
2871,1353,2025-02-06,1736.71,Credit Card
2872,675,2023-10-27,1239.52,Bank Transfer
2873,467,2024-03-18,517.93,Credit Card
2874,1434,2025-04-22,165.0,Cash
2875,895,2025-01-03,1487.8,PayPal
2876,282,2025-06-20,1821.05,Bank Transfer
2877,1924,2025-03-25,1005.46,PayPal
2878,1694,2024-10-22,1781.22,PayPal
2879,699,2024-06-02,807.43,Cash
2880,1529,2024-04-23,1017.95,Cash
2881,132,2025-04-09,1697.54,PayPal
2882,1862,2023-09-18,1931.08,PayPal
2883,923,2023-04-12,1061.2,Cash
2884,119,2025-06-13,673.06,Bank Transfer
2885,139,2025-08-12,788.11,Credit Card
2886,788,2023-07-06,1401.11,PayPal
2887,1430,2023-05-01,1452.21,Bank Transfer
2888,821,2023-08-21,625.78,Bank Transfer
2889,802,2023-10-17,68.51,Bank Transfer
2890,1056,2022-10-26,868.2,Cash
2891,1277,2024-03-19,553.29,Cash
2892,395,2023-01-02,1769.52,PayPal
2893,1989,2022-11-28,27.34,Cash
2894,316,2023-09-12,418.63,Credit Card
2895,104,2022-09-27,1682.03,Credit Card
2896,1176,2024-01-24,1762.51,Cash
2897,172,2023-09-29,780.7,PayPal
2898,16,2023-04-02,215.93,Bank Transfer
2899,730,2024-10-04,1803.72,Cash
2900,1402,2024-11-21,1023.0,Bank Transfer
2901,677,2025-01-26,1008.54,Cash
2902,661,2025-01-14,669.0,Bank Transfer
2903,1820,2023-11-21,997.19,Credit Card
2904,1979,2022-10-07,360.85,Cash
2905,883,2025-02-18,563.7,Credit Card
2906,108,2023-03-08,785.1,Cash
2907,692,2025-08-17,1051.62,Cash
2908,1656,2024-04-24,1071.29,PayPal
2909,597,2023-03-21,1372.92,Bank Transfer
2910,147,2023-06-20,841.15,Bank Transfer
2911,523,2022-10-10,663.69,PayPal
2912,359,2023-03-13,1785.71,Bank Transfer
2913,533,2024-11-21,156.05,Cash
2914,1911,2025-04-28,606.29,PayPal
2915,1642,2024-12-08,1699.1,PayPal
2916,413,2025-03-04,1067.98,Cash
2917,35,2022-11-26,1034.87,PayPal
2918,1714,2024-11-06,650.19,Cash
2919,1777,2024-11-04,102.96,Credit Card
2920,927,2023-12-20,59.36,PayPal
2921,837,2024-03-02,404.09,Bank Transfer
2922,1659,2024-10-07,1874.49,PayPal
2923,1877,2025-05-23,440.08,Cash
2924,125,2023-04-06,363.25,Bank Transfer
2925,1498,2022-10-04,116.05,PayPal
2926,63,2025-03-01,1966.58,Bank Transfer
2927,1530,2025-06-08,156.94,Bank Transfer
2928,1369,2023-11-29,1165.21,Cash
2929,1307,2023-03-11,151.1,Cash
2930,1222,2023-01-05,979.89,Cash
2931,277,2023-08-13,1684.59,Bank Transfer
2932,314,2025-08-17,1119.37,Credit Card
2933,430,2023-06-08,737.91,Bank Transfer
2934,1079,2023-06-01,46.1,Bank Transfer
2935,1873,2023-08-12,103.63,PayPal
2936,725,2024-04-23,1511.95,Cash
2937,1540,2023-02-20,1388.78,Bank Transfer
2938,1044,2023-10-31,1947.89,Credit Card
2939,1174,2023-09-09,657.3,PayPal
2940,1174,2025-04-16,517.41,Credit Card
2941,1820,2024-04-05,686.83,Credit Card
2942,288,2025-02-09,1322.56,Cash
2943,3,2023-07-01,353.8,Bank Transfer
2944,554,2025-07-05,311.33,Credit Card
2945,1642,2024-02-06,481.87,Credit Card
2946,725,2023-04-16,1824.47,PayPal
2947,681,2024-01-12,1050.76,Credit Card
2948,960,2022-12-27,398.6,Bank Transfer
2949,315,2024-11-04,100.92,Credit Card
2950,1155,2025-06-09,1493.32,Cash
2951,965,2023-04-12,585.69,Cash
2952,943,2024-10-08,737.9,Bank Transfer
2953,1958,2023-07-12,1898.27,Bank Transfer
2954,137,2024-02-15,1036.7,Cash
2955,1512,2025-05-09,549.26,PayPal
2956,413,2025-07-16,27.31,PayPal
2957,1719,2023-07-24,1220.62,Cash
2958,1427,2023-08-17,1038.32,Bank Transfer
2959,218,2024-02-06,1149.69,PayPal
2960,502,2024-04-08,1300.47,PayPal
2961,345,2022-10-08,1942.73,Cash
2962,64,2023-03-30,1478.92,Bank Transfer
2963,1480,2024-05-09,1106.3,Bank Transfer
2964,340,2022-10-15,929.31,Cash
2965,600,2023-07-15,1857.62,PayPal
2966,203,2025-05-26,1701.63,Cash
2967,395,2024-10-25,1405.59,Cash
2968,826,2023-02-12,379.95,PayPal
2969,1346,2023-12-15,1933.88,Credit Card
2970,761,2023-05-19,202.7,Credit Card
2971,960,2023-08-25,1090.95,PayPal
2972,604,2025-05-20,1562.3,Cash
2973,1687,2024-01-10,736.39,Bank Transfer
2974,1154,2024-11-29,638.57,Credit Card
2975,1912,2023-08-12,852.41,PayPal
2976,483,2024-12-15,284.36,PayPal
2977,451,2024-02-26,1314.45,Credit Card
2978,923,2024-07-07,1256.85,Credit Card
2979,311,2025-08-20,1770.13,PayPal
2980,966,2022-10-19,1365.03,Credit Card
2981,74,2023-08-23,1422.69,Cash
2982,648,2025-01-11,1651.37,Cash
2983,114,2023-01-08,1348.78,Bank Transfer
2984,1659,2022-11-29,942.71,Cash
2985,1190,2025-08-22,659.46,Bank Transfer
2986,145,2024-12-14,1261.7,Cash
2987,862,2023-10-23,1002.87,Bank Transfer
2988,415,2023-08-03,1194.83,Credit Card
2989,1677,2023-09-24,1759.48,Credit Card
2990,1727,2025-06-05,915.82,PayPal
2991,948,2025-07-30,1038.09,Bank Transfer
2992,1195,2024-11-15,148.31,Cash
2993,1234,2024-12-10,134.99,Bank Transfer
2994,757,2025-02-18,1029.66,Cash
2995,344,2023-06-05,821.87,PayPal
2996,1036,2023-10-23,541.88,Cash
2997,842,2023-07-15,426.62,Credit Card
2998,1764,2024-12-27,328.0,Credit Card
2999,1404,2024-01-14,968.39,Credit Card
3000,310,2024-12-21,490.83,Cash
