OrderDetailID,OrderID,ProductID,Quantity,UnitPrice
4210,221,960,5,334.71
4211,934,283,4,387.47
4212,1447,622,8,117.63
4213,584,167,10,417.28
4214,264,331,1,166.73
4215,254,54,6,221.86
4216,1132,489,6,227.41
4217,291,323,7,486.93
4218,1127,27,7,442.92
4219,1324,332,7,70.42
4220,365,335,10,374.55
4221,1713,779,1,462.46
4222,1319,290,6,194.57
4223,1159,775,10,423.44
4224,81,905,9,167.01
4225,115,741,3,269.16
4226,1018,66,2,204.3
4227,287,156,2,308.26
4228,1071,168,4,473.3
4229,189,773,6,191.7
4230,1992,366,6,129.07
4231,167,423,6,40.68
4232,1538,72,8,87.32
4233,821,559,1,396.23
4234,1075,427,7,15.32
4235,1423,159,9,377.13
4236,1686,92,4,466.96
4237,919,163,2,447.05
4238,1563,934,5,448.81
4239,466,246,1,345.26
4240,1321,700,9,435.46
4241,50,54,4,221.86
4242,981,44,1,476.98
4243,449,777,4,459.98
4244,1946,157,3,416.13
4245,1026,328,6,53.1
4246,794,775,7,423.44
4247,40,523,5,494.62
4248,1009,25,7,137.53
4249,1127,70,1,53.46
4250,410,604,1,278.85
4251,428,236,10,305.13
4252,1007,8,6,380.61
4253,1438,83,10,64.34
4254,1806,377,9,344.62
4255,1841,849,3,340.18
4256,814,218,3,277.44
4257,1099,8,10,380.61
4258,577,273,9,441.02
4259,767,524,7,23.13
4260,328,855,4,298.14
4261,1545,623,5,89.4
4262,686,201,6,355.12
4263,1839,267,7,165.02
4264,245,667,5,396.43
4265,925,30,8,449.42
4266,1236,991,9,380.67
4267,1577,416,4,298.6
4268,379,116,1,137.07
4269,794,824,2,39.23
4270,1522,956,4,342.12
4271,410,778,10,444.34
4272,1507,766,5,459.43
4273,1706,707,4,127.52
4274,1816,608,5,469.78
4275,740,475,1,69.87
4276,1327,642,4,25.82
4277,1161,912,5,27.74
4278,445,524,1,23.13
4279,635,13,4,44.01
4280,1699,186,6,420.42
4281,423,512,7,196.51
4282,1475,336,8,481.63
4283,801,617,3,408.8
4284,1886,504,8,419.16
4285,1149,612,5,305.1
4286,1629,684,4,226.14
4287,160,632,2,456.5
4288,1812,1,1,17.38
4289,1269,52,1,378.86
4290,1940,281,1,99.35
4291,622,456,7,459.38
4292,1493,582,3,478.54
4293,200,55,6,127.71
4294,441,662,4,494.6
4295,1989,434,6,453.43
4296,156,287,7,271.6
4297,1339,23,5,280.69
4298,1578,36,2,431.09
4299,619,146,5,17.09
4300,936,953,4,80.58
4301,247,942,1,392.98
4302,1803,954,8,258.1
4303,358,15,2,353.76
4304,177,743,4,53.81
4305,933,891,10,216.94
4306,1424,571,5,474.0
4307,554,24,10,118.38
4308,983,65,3,338.32
4309,442,67,7,99.84
4310,1389,387,1,366.16
4311,77,510,7,256.13
4312,1701,477,7,405.48
4313,359,997,1,292.48
4314,1182,919,1,201.19
4315,1345,65,5,338.32
4316,1454,289,8,435.45
4317,416,822,5,18.32
4318,50,688,5,62.54
4319,1973,893,4,178.65
4320,481,707,8,127.52
4321,1660,2,1,74.07
4322,1789,577,7,422.05
4323,1145,975,8,465.92
4324,1622,238,1,152.19
4325,587,373,2,114.67
4326,1225,377,8,344.62
4327,1681,484,9,253.94
4328,336,383,6,397.58
4329,1488,565,9,41.71
4330,299,329,6,157.92
4331,834,179,10,192.66
4332,823,382,8,229.59
4333,712,786,5,396.3
4334,303,834,8,308.28
4335,1384,556,7,356.23
4336,738,985,7,371.09
4337,178,617,5,408.8
4338,1813,141,6,164.51
4339,1894,368,8,396.04
4340,924,772,9,380.99
4341,1765,697,3,147.11
4342,1823,44,6,476.98
4343,1038,941,3,375.18
4344,1227,350,9,188.65
4345,1296,852,3,399.89
4346,1744,818,10,318.29
4347,286,836,4,483.03
4348,1689,710,7,384.2
4349,168,844,7,159.39
4350,1804,115,9,402.11
4351,1115,43,9,80.66
4352,213,590,1,227.55
4353,522,957,9,221.56
4354,1362,965,3,367.8
4355,1515,233,6,290.63
4356,1002,120,6,16.71
4357,1499,857,6,405.32
4358,1124,960,7,334.71
4359,1072,673,7,477.25
4360,449,591,6,148.65
4361,1536,418,2,8.81
4362,463,656,8,362.94
4363,319,855,4,298.14
4364,1467,1,9,17.38
4365,1639,111,8,180.07
4366,296,938,2,302.0
4367,1424,973,5,430.05
4368,496,774,7,9.68
4369,621,846,4,362.39
4370,1110,654,2,146.28
4371,1949,835,4,325.14
4372,49,17,1,193.16
4373,606,124,4,62.09
4374,381,848,2,16.18
4375,138,260,8,261.89
4376,1948,122,7,178.82
4377,1936,367,7,433.89
4378,22,715,10,74.37
4379,615,352,7,364.67
4380,768,214,5,357.36
4381,878,635,10,244.67
4382,1884,490,10,50.4
4383,1216,43,8,80.66
4384,65,512,6,196.51
4385,720,32,5,50.0
4386,1435,485,7,401.62
4387,1542,552,2,449.85
4388,866,706,10,274.5
4389,1271,902,6,42.38
4390,1944,995,8,449.16
4391,56,390,1,51.15
4392,1972,500,2,470.41
4393,973,259,9,24.91
4394,189,85,4,212.52
4395,1484,851,2,282.13
4396,932,389,6,461.88
4397,495,619,8,399.39
4398,71,331,5,166.73
4399,1132,796,8,193.1
4400,444,629,7,365.06
4401,195,11,3,424.51
4402,1216,884,1,223.48
4403,1916,519,8,95.23
4404,142,515,3,386.89
4405,949,282,10,440.27
4406,795,821,9,498.65
4407,1339,742,1,183.02
4408,519,600,2,146.45
4409,1430,530,8,401.57
4410,357,924,8,175.07
4411,601,875,3,255.19
4412,82,298,10,42.04
4413,679,437,2,303.19
4414,1407,159,2,377.13
4415,408,494,8,18.95
4416,511,6,7,359.43
4417,1589,763,3,141.0
4418,1583,386,1,172.77
4419,620,188,4,474.14
4420,697,887,10,177.55
4421,1732,506,4,360.68
4422,1462,456,2,459.38
4423,208,169,3,193.29
4424,271,759,10,189.73
4425,1153,25,8,137.53
4426,1017,376,7,499.3
4427,43,726,9,425.42
4428,1839,711,6,107.01
4429,1301,557,2,397.88
4430,858,486,1,322.38
4431,572,447,9,309.43
4432,1438,433,2,318.45
4433,134,90,5,231.85
4434,1798,972,6,118.06
4435,973,411,9,82.92
4436,1883,250,3,34.52
4437,248,25,3,137.53
4438,177,585,3,234.9
4439,1362,202,8,263.26
4440,1352,560,6,288.28
4441,1142,270,8,97.85
4442,137,995,3,449.16
4443,1193,424,2,220.93
4444,1147,41,4,256.3
4445,415,151,5,390.32
4446,273,765,7,404.05
4447,23,381,1,193.55
4448,1045,808,1,77.24
4449,231,538,5,337.24
4450,1200,544,1,189.15
4451,622,902,3,42.38
4452,655,943,4,196.01
4453,1763,492,4,31.36
4454,387,680,8,80.83
4455,980,491,4,442.89
4456,203,177,7,18.42
4457,1133,649,9,209.58
4458,1759,824,2,39.23
4459,300,684,3,226.14
4460,1757,523,3,494.62
4461,1764,779,2,462.46
4462,979,526,2,169.3
4463,1160,169,4,193.29
4464,1284,772,7,380.99
4465,1720,641,6,477.53
4466,1921,231,5,482.92
4467,833,62,7,125.28
4468,88,892,6,407.7
4469,1599,405,1,435.58
4470,395,688,6,62.54
4471,801,461,10,170.01
4472,1713,888,4,433.32
4473,1534,930,3,267.6
4474,982,630,9,107.63
4475,1821,417,3,27.48
4476,495,614,9,495.35
4477,590,510,2,256.13
4478,887,615,1,171.5
4479,855,68,9,213.83
4480,174,722,3,486.28
4481,1583,657,1,211.85
4482,757,285,7,145.01
4483,576,476,6,94.52
4484,622,857,9,405.32
4485,1240,335,5,374.55
4486,1752,972,8,118.06
4487,1048,500,7,470.41
4488,1552,893,10,178.65
4489,1424,574,10,51.25
4490,1228,677,10,253.75
4491,282,481,6,269.34
4492,187,709,8,20.95
4493,1998,351,9,473.26
4494,1059,632,2,456.5
4495,516,645,5,139.21
4496,1914,278,5,466.66
4497,1218,526,4,169.3
4498,642,950,6,255.77
4499,1858,246,10,345.26
4500,392,357,5,274.51
4501,393,846,6,362.39
4502,1061,693,7,15.78
4503,571,271,10,314.58
4504,869,686,4,451.93
4505,1574,628,3,253.4
4506,1643,789,5,304.56
4507,390,704,6,68.04
4508,1460,556,9,356.23
4509,658,210,8,143.43
4510,1192,533,3,332.16
4511,241,742,5,183.02
4512,1308,253,4,204.24
4513,1225,809,6,213.45
4514,375,909,8,249.88
4515,768,252,7,66.56
4516,992,735,5,108.4
4517,1910,582,8,478.54
4518,1101,350,3,188.65
4519,522,621,2,392.54
4520,518,128,7,450.25
4521,1666,564,7,41.51
4522,7,69,4,437.87
4523,1663,957,5,221.56
4524,1901,507,8,309.33
4525,1915,564,10,41.51
4526,1682,284,9,467.45
4527,1163,431,4,435.91
4528,545,53,7,159.3
4529,1287,502,10,65.31
4530,222,488,7,146.11
4531,793,321,2,489.08
4532,287,186,2,420.42
4533,741,779,1,462.46
4534,85,868,2,300.23
4535,569,111,9,180.07
4536,1097,275,3,83.4
4537,1606,99,7,360.22
4538,420,41,10,256.3
4539,123,11,2,424.51
4540,692,640,5,273.88
4541,583,441,4,319.47
4542,473,226,10,355.47
4543,1237,585,5,234.9
4544,1901,566,6,175.53
4545,1722,243,3,6.32
4546,48,567,10,321.7
4547,649,781,4,12.75
4548,352,826,7,130.08
4549,417,555,10,446.21
4550,36,978,3,458.35
4551,187,585,10,234.9
4552,1995,277,8,473.8
4553,256,98,4,81.95
4554,1732,417,4,27.48
4555,496,471,10,499.99
4556,340,914,3,230.98
4557,1880,226,5,355.47
4558,220,4,4,20.73
4559,1375,316,7,472.89
4560,1188,882,10,388.68
4561,1740,396,8,56.28
4562,438,238,2,152.19
4563,1736,84,7,291.56
4564,1460,455,8,263.76
4565,308,757,7,422.06
4566,1743,630,7,107.63
4567,48,555,5,446.21
4568,421,903,8,204.41
4569,895,809,9,213.45
4570,702,330,1,185.61
4571,1023,520,10,389.21
4572,795,859,8,166.36
4573,1243,211,6,280.12
4574,296,721,2,340.98
4575,1231,858,7,400.75
4576,345,807,7,73.73
4577,425,224,6,300.41
4578,724,415,5,217.81
4579,510,733,5,24.58
4580,1841,237,7,388.97
4581,1230,899,8,357.14
4582,1968,25,10,137.53
4583,500,661,2,464.59
4584,927,731,1,50.77
4585,797,586,6,159.73
4586,737,391,1,189.46
4587,1006,447,8,309.43
4588,1863,435,2,479.32
4589,896,262,6,484.68
4590,469,276,6,206.96
4591,1867,267,8,165.02
4592,324,173,4,19.37
4593,1749,600,9,146.45
4594,1227,544,4,189.15
4595,1733,38,7,385.46
4596,747,50,4,473.69
4597,185,725,3,96.02
4598,190,631,9,265.11
4599,103,257,2,418.8
4600,1076,955,5,166.74
4601,928,153,5,459.15
4602,291,880,7,372.55
4603,571,892,3,407.7
4604,470,420,5,8.83
4605,342,534,2,360.24
4606,475,893,2,178.65
4607,1272,54,10,221.86
4608,1341,802,3,49.36
4609,591,562,8,202.09
4610,1930,434,3,453.43
4611,484,18,4,85.51
4612,1235,730,2,168.48
4613,138,792,2,181.13
4614,552,837,3,53.81
4615,1094,128,8,450.25
4616,1134,780,6,283.94
4617,1482,184,3,326.82
4618,1093,955,3,166.74
4619,504,806,1,262.95
4620,667,876,3,248.4
4621,1570,279,9,140.35
4622,1666,22,9,138.62
4623,1034,917,1,329.02
4624,807,139,3,417.69
4625,100,481,3,269.34
4626,1734,136,4,279.43
4627,1765,624,6,388.43
4628,1176,802,5,49.36
4629,948,252,8,66.56
4630,359,728,2,209.28
4631,1462,255,3,445.26
4632,1311,621,1,392.54
4633,138,387,3,366.16
4634,2,295,8,169.34
4635,1084,819,8,166.31
4636,1388,773,7,191.7
4637,1128,555,7,446.21
4638,1821,538,8,337.24
4639,1971,663,9,445.18
4640,725,806,10,262.95
4641,1183,736,7,478.72
4642,1540,258,9,499.79
4643,1919,418,3,8.81
4644,1031,879,8,147.89
4645,259,825,1,252.16
4646,424,76,10,332.63
4647,753,863,5,310.59
4648,237,619,7,399.39
4649,784,385,5,217.88
4650,766,25,6,137.53
4651,998,204,1,235.11
4652,442,446,3,416.69
4653,922,886,10,152.37
4654,1619,777,3,459.98
4655,1330,813,5,169.45
4656,812,251,3,375.73
4657,34,923,4,341.59
4658,1851,450,5,98.18
4659,997,409,8,159.26
4660,1460,477,6,405.48
4661,1808,210,8,143.43
4662,268,426,1,321.87
4663,503,971,3,447.66
4664,1838,656,2,362.94
4665,606,384,1,439.46
4666,718,477,7,405.48
4667,1817,670,7,203.41
4668,160,613,5,466.03
4669,727,841,9,79.62
4670,1130,489,1,227.41
4671,1913,890,8,178.56
4672,139,361,6,125.57
4673,397,318,9,423.43
4674,340,12,2,366.22
4675,299,763,9,141.0
4676,553,62,1,125.28
4677,1044,224,9,300.41
4678,761,25,8,137.53
4679,827,343,10,339.04
4680,943,356,10,428.45
4681,669,292,6,457.15
4682,105,821,9,498.65
4683,1200,127,8,221.01
4684,1554,500,7,470.41
4685,1564,527,1,445.3
4686,1365,799,9,183.16
4687,1493,767,10,100.01
4688,1037,69,3,437.87
4689,1911,845,7,244.05
4690,677,677,8,253.75
4691,1499,740,5,164.2
4692,295,146,4,17.09
4693,191,632,7,456.5
4694,565,404,4,461.16
4695,86,46,5,464.9
4696,25,977,3,212.59
4697,399,429,10,221.17
4698,397,428,3,232.75
4699,875,561,10,307.91
4700,523,939,4,18.28
4701,2,68,3,213.83
4702,1759,39,5,220.21
4703,1490,495,2,326.73
4704,449,480,3,377.43
4705,1895,689,8,246.97
4706,234,82,8,299.54
4707,1663,921,6,353.33
4708,1264,746,6,77.23
4709,1743,481,5,269.34
4710,1182,572,9,129.05
4711,1822,923,6,341.59
4712,1294,681,6,210.84
4713,1079,160,10,384.08
4714,1066,699,5,190.36
4715,1652,609,4,303.22
4716,464,835,1,325.14
4717,889,495,5,326.73
4718,673,963,9,261.03
4719,616,511,7,198.27
4720,106,975,10,465.92
4721,616,821,5,498.65
4722,219,844,3,159.39
4723,1137,229,4,55.78
4724,1804,980,4,451.46
4725,951,927,3,160.11
4726,1897,101,9,453.14
4727,1036,372,7,259.05
4728,1521,410,7,300.13
4729,1161,340,5,270.6
4730,167,249,3,454.66
4731,1277,493,2,196.15
4732,1588,322,1,9.01
4733,893,416,7,298.6
4734,316,425,8,290.0
4735,63,342,6,412.1
4736,243,316,4,472.89
4737,997,901,8,138.01
4738,1901,982,7,439.11
4739,1206,220,7,362.04
4740,881,870,4,459.98
4741,587,250,10,34.52
4742,1648,169,6,193.29
4743,327,613,6,466.03
4744,1216,386,2,172.77
4745,207,85,2,212.52
4746,1631,756,1,29.01
4747,308,554,7,356.22
4748,1009,919,2,201.19
4749,1914,994,3,357.27
4750,106,3,8,446.63
4751,364,34,3,300.22
4752,597,864,6,401.3
4753,1391,703,6,93.34
4754,1365,586,2,159.73
4755,83,170,5,377.97
4756,677,103,1,6.76
4757,1194,85,1,212.52
4758,1259,1,4,17.38
4759,1617,175,7,460.17
4760,1688,503,2,397.98
4761,548,608,5,469.78
4762,1261,857,9,405.32
4763,147,852,10,399.89
4764,583,142,2,110.78
4765,947,621,5,392.54
4766,323,659,9,468.62
4767,197,509,10,487.45
4768,459,706,5,274.5
4769,66,403,6,19.33
4770,1362,167,8,417.28
4771,1660,464,6,469.31
4772,1950,522,5,161.22
4773,602,670,7,203.41
4774,857,827,4,395.59
4775,1627,868,5,300.23
4776,1365,335,4,374.55
4777,493,473,3,418.38
4778,1441,159,1,377.13
4779,163,61,10,468.08
4780,1793,121,3,142.91
4781,221,460,3,426.53
4782,306,741,2,269.16
4783,579,789,6,304.56
4784,1409,328,10,53.1
4785,490,736,8,478.72
4786,892,420,2,8.83
4787,1905,660,9,9.59
4788,1494,602,5,383.11
4789,1920,727,4,403.86
4790,1835,485,1,401.62
4791,746,161,7,123.43
4792,393,354,2,469.83
4793,101,33,5,315.59
4794,798,192,8,464.8
4795,950,675,7,347.92
4796,1606,727,6,403.86
4797,921,137,6,470.48
4798,1527,990,7,439.21
4799,1349,323,10,486.93
4800,1778,717,3,410.1
4801,16,891,3,216.94
4802,1955,257,7,418.8
4803,191,499,6,131.68
4804,304,44,3,476.98
4805,492,526,10,169.3
4806,1015,981,5,490.8
4807,1859,208,3,19.21
4808,856,40,1,438.55
4809,1294,370,6,372.15
4810,1639,630,6,107.63
4811,691,3,2,446.63
4812,989,791,9,140.3
4813,414,217,3,278.97
4814,681,697,9,147.11
4815,561,544,7,189.15
4816,1822,542,10,186.33
4817,1255,949,10,111.79
4818,403,446,1,416.69
4819,932,988,10,79.53
4820,1121,298,9,42.04
4821,1548,468,1,214.59
4822,583,341,1,375.76
4823,835,604,2,278.85
4824,972,850,7,260.42
4825,1903,475,10,69.87
4826,1172,237,6,388.97
4827,1710,606,4,341.8
4828,921,272,5,137.19
4829,1826,668,1,91.87
4830,1673,235,10,496.99
4831,521,405,5,435.58
4832,9,544,4,189.15
4833,84,228,8,472.32
4834,490,407,1,50.42
4835,881,49,2,384.09
4836,1644,823,5,108.78
4837,1097,834,9,308.28
4838,1925,427,1,15.32
4839,1028,890,5,178.56
4840,1575,615,1,171.5
4841,1018,595,4,251.89
4842,1094,678,9,346.69
4843,589,799,2,183.16
4844,1752,241,7,109.46
4845,1149,744,6,457.59
4846,363,559,4,396.23
4847,30,702,7,70.83
4848,164,337,4,430.77
4849,1939,492,1,31.36
4850,204,133,5,160.39
4851,347,674,5,288.57
4852,1376,264,7,168.25
4853,332,928,7,194.45
4854,418,747,3,291.68
4855,741,100,5,427.19
4856,634,556,9,356.23
4857,1309,71,2,484.65
4858,319,895,2,288.5
4859,1748,960,1,334.71
4860,1953,246,2,345.26
4861,1595,789,5,304.56
4862,1977,184,2,326.82
4863,1567,463,6,332.76
4864,249,513,9,13.04
4865,953,524,2,23.13
4866,986,685,10,459.04
4867,570,805,2,363.8
4868,730,808,2,77.24
4869,724,181,7,377.24
4870,1652,194,9,298.09
4871,1936,257,1,418.8
4872,1866,936,10,160.68
4873,1648,993,2,212.81
4874,130,167,3,417.28
4875,701,165,9,110.91
4876,1670,707,9,127.52
4877,398,491,6,442.89
4878,62,349,7,444.19
4879,1624,775,7,423.44
4880,213,827,9,395.59
4881,1589,832,7,457.63
4882,435,172,4,246.67
4883,1272,653,8,327.02
4884,1585,601,2,71.3
4885,2000,763,4,141.0
4886,1710,673,8,477.25
4887,1142,790,8,484.62
4888,794,330,6,185.61
4889,408,922,1,43.58
4890,75,464,4,469.31
4891,8,585,6,234.9
4892,36,681,6,210.84
4893,1329,347,7,62.75
4894,1536,858,1,400.75
4895,1986,323,8,486.93
4896,175,138,2,309.68
4897,1218,534,9,360.24
4898,1570,120,10,16.71
4899,279,485,8,401.62
4900,1134,565,6,41.71
4901,246,640,1,273.88
4902,1611,856,6,111.32
4903,504,320,9,289.53
4904,1684,436,5,55.89
4905,80,880,2,372.55
4906,113,962,5,10.62
4907,1362,988,3,79.53
4908,1426,265,7,332.98
4909,314,288,6,382.62
4910,1741,422,2,252.63
4911,1998,544,6,189.15
4912,154,511,5,198.27
4913,1513,308,7,165.57
4914,47,27,5,442.92
4915,672,190,2,482.05
4916,1781,141,9,164.51
4917,1235,614,2,495.35
4918,743,117,2,194.36
4919,1997,271,6,314.58
4920,652,910,2,275.92
4921,375,591,4,148.65
4922,1193,820,2,61.37
4923,475,51,5,436.85
4924,638,862,9,295.57
4925,1546,555,2,446.21
4926,1663,730,9,168.48
4927,1916,592,9,127.89
4928,609,929,9,322.58
4929,1348,305,2,219.82
4930,1834,414,1,111.71
4931,639,941,7,375.18
4932,191,674,6,288.57
4933,552,759,1,189.73
4934,281,71,2,484.65
4935,1944,968,10,43.15
4936,9,110,8,108.99
4937,88,481,6,269.34
4938,832,555,2,446.21
4939,542,163,10,447.05
4940,1925,575,4,471.1
4941,168,343,3,339.04
4942,380,665,10,85.43
4943,1436,888,2,433.32
4944,1292,832,1,457.63
4945,964,224,3,300.41
4946,347,756,9,29.01
4947,489,418,1,8.81
4948,1396,536,5,309.35
4949,1182,814,4,222.91
4950,1009,561,4,307.91
4951,122,441,4,319.47
4952,1256,683,7,341.77
4953,395,845,9,244.05
4954,600,353,3,54.02
4955,829,998,10,410.88
4956,843,933,10,344.85
4957,590,276,4,206.96
4958,1263,877,2,87.79
4959,1448,431,5,435.91
4960,1328,620,8,18.19
4961,3,118,7,103.79
4962,1210,196,5,302.2
4963,1416,132,10,474.69
4964,378,834,10,308.28
4965,246,991,4,380.67
4966,272,729,1,71.38
4967,473,256,1,128.93
4968,1498,74,7,192.59
4969,273,989,4,120.33
4970,567,983,2,167.01
4971,1177,3,4,446.63
4972,1469,114,1,17.27
4973,847,110,6,108.99
4974,423,458,3,170.65
4975,302,742,2,183.02
4976,1780,378,6,41.38
4977,842,388,9,334.23
4978,1394,282,8,440.27
4979,1359,207,3,287.08
4980,424,399,6,289.18
4981,386,891,4,216.94
4982,1004,501,5,60.04
4983,896,51,5,436.85
4984,7,444,8,32.81
4985,325,63,1,51.69
4986,1533,470,9,474.1
4987,593,209,7,246.34
4988,227,903,5,204.41
4989,289,291,5,26.61
4990,363,437,1,303.19
4991,970,805,9,363.8
4992,134,601,8,71.3
4993,713,311,4,91.66
4994,921,206,5,143.07
4995,1720,489,7,227.41
4996,553,165,8,110.91
4997,452,449,3,227.62
4998,36,800,4,48.21
4999,1322,498,7,227.06
5000,449,972,9,118.06
